GENDER,WORK_COUNTRY,AGE,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,avg_discount,Points_Sum,Point_NotFlight,GENDER_label,WORK_COUNTRY_label
Male,CN,28.0,10,21079,2811.0,11064.0,38492,120,48.33333333,303,0.699467682,21079,0,1,15
Male,CN,58.0,28,22305,8580.0,15684.0,36275,10,23.7037037,110,0.741904342,22305,0,1,15
Male,US,56.0,3,13956,6100.0,3000.0,36696,364,105.0,125,0.7333333329999999,13956,0,1,80
Male,CN,35.0,29,25579,12307.0,12242.0,34458,2,25.71428571,91,0.7807644090000001,25579,1,1,15
Female,CN,31.0,6,24758,10500.0,3800.0,39949,10,144.2,448,0.67305114,24758,0,0,15
Male,CN,49.0,18,18872,11935.0,7104.0,45031,30,40.35294118,171,0.597042038,18872,0,1,15
Male,HK,49.0,27,18951,11078.0,12395.0,35648,24,27.0,130,0.754184526,18951,0,1,27
Male,CN,51.0,30,27395,10048.0,11307.0,29333,23,24.37931034,104,0.916059728,27395,0,1,15
Male,CN,39.0,25,24072,9609.0,15682.0,37757,38,27.16666667,104,0.711349419,24072,0,1,15
Male,CN,56.0,15,21534,13609.0,5719.0,32149,70,35.71428571,193,0.835210738,21534,0,1,15
Male,CN,39.0,29,21869,11282.0,11046.0,38431,22,24.25,128,0.6985155209999999,21869,0,1,15
Female,CN,54.0,4,21324,4250.0,5431.0,37884,142,84.0,135,0.7083042970000001,21324,0,0,15
Male,CN,38.0,33,20986,7207.0,9990.0,37713,21,21.0,161,0.711217882,20986,0,1,15
Female,NL,56.0,5,15740,7350.0,6200.0,40635,199,91.75,165,0.66,15740,0,0,54
Male,CN,50.0,19,19340,13888.0,11302.0,36796,250,11.0,33,0.728638439,19340,0,1,15
Male,CN,46.0,15,18687,12718.0,8483.0,39219,30,47.57142857,209,0.683421046,18687,0,1,15
Male,CN,43.0,23,22110,14003.0,6905.0,44001,64,30.13636364,169,0.608986159,22110,0,1,15
Male,CN,53.0,11,14633,6511.0,12913.0,42425,81,64.7,274,0.630969947,14633,0,1,15
Male,CN,43.0,23,24130,0.0,4140.0,32416,32,29.77272727,216,0.825745928,24130,0,1,15
Male,NL,54.0,5,12592,2650.0,9300.0,40635,122,70.5,114,0.6579999999999999,20463,1,1,54
Male,CN,59.0,25,25971,7998.0,12988.0,29580,4,28.5,148,0.903892157,25971,0,1,15
Male,CN,38.0,15,23025,12266.0,9723.0,32368,90,42.14285714,185,0.825948777,23025,0,1,15
Male,HK,66.0,30,19437,9403.0,7275.0,40345,31,24.13793103,77,0.662509109,19437,0,1,27
Male,CN,52.0,26,23727,9994.0,12149.0,39326,2,24.2,192,0.679664853,23727,0,1,15
Male,CN,53.0,22,20158,3960.0,10280.0,39914,14,32.85714286,165,0.669498672,20158,0,1,15
Male,CN,53.0,19,20028,10262.0,12166.0,38370,115,29.16666667,80,0.6963041440000001,20528,1,1,15
Male,CN,43.0,22,23129,10908.0,9736.0,37558,110,28.80952381,168,0.711315033,23129,0,1,15
Male,CN,47.0,25,22039,7774.0,15901.0,38277,27,29.29166667,118,0.697895603,22039,0,1,15
Male,CN,40.0,25,22654,9174.0,14415.0,34834,5,26.625,112,0.766397485,22754,1,1,15
Male,CN,55.0,31,25815,11637.0,14281.0,32958,6,23.86666667,82,0.809727229,25815,0,1,15
Male,CN,30.0,23,26835,12352.0,13764.0,30084,123,21.40909091,134,0.8869565220000001,26835,0,1,15
Male,CN,36.0,20,23124,12759.0,6861.0,34916,89,32.47368421,131,0.764043991,23124,1,1,15
Female,CN,51.0,20,23168,11407.0,13490.0,32178,181,23.21052632,170,0.8289098140000001,27507,2,0,15
Male,CA,56.0,25,22161,10364.0,1767.0,33423,306,14.70833333,52,0.7976573020000001,22405,1,1,12
Male,KR,53.0,18,18804,9900.0,13650.0,39382,14,32.76470588,109,0.676220354,19628,2,1,39
Male,CN,49.0,28,23862,10182.0,12071.0,32057,22,26.25925926,101,0.83070437,24662,1,1,15
Male,CN,45.0,33,25258,14448.0,10209.0,31786,24,20.96875,88,0.837735481,25258,0,1,15
Male,CN,44.0,5,15075,8500.0,4800.0,38022,159,104.5,197,0.7,15075,0,1,15
Male,CN,42.0,21,21177,0.0,7860.0,32082,62,28.8,76,0.8293931179999999,21177,0,1,15
Male,CN,33.0,25,21123,6571.0,8506.0,37362,122,24.83333333,146,0.7117940690000001,22623,1,1,15
Male,CN,29.0,25,24178,10656.0,13573.0,32367,47,21.25,70,0.821476813,24178,0,1,15
Male,CN,35.0,21,21190,13697.0,5590.0,39559,20,33.5,153,0.672013448,21190,1,1,15
Male,CN,62.0,10,27658,5198.0,8245.0,36351,168,60.11111111,336,0.7304937970000001,27658,0,1,15
Male,CN,31.0,18,24902,8092.0,14441.0,37320,105,26.88235294,64,0.711425509,24902,0,1,15
Male,CN,46.0,21,22804,12517.0,3350.0,34446,5,34.15,210,0.77038495,22804,0,1,15
Male,CN,54.0,22,22973,9929.0,14023.0,33697,7,30.95238095,160,0.7874810809999999,22973,0,1,15
Male,MY,42.0,27,21270,14226.0,9524.0,32908,35,26.76923077,126,0.806250152,21270,0,1,49
Male,CN,38.0,28,20851,7732.0,15176.0,41769,4,26.85185185,119,0.635102588,27351,1,1,15
Male,MN,37.0,18,16690,7330.0,12448.0,38241,9,26.76470588,162,0.693459115,16690,0,1,44
Male,CN,35.0,30,20292,11197.0,12730.0,35905,86,21.89655172,87,0.738422225,20384,0,1,15
Female,CN,34.0,21,23110,4208.0,10045.0,34964,2,34.7,126,0.7579095640000001,23110,0,0,15
Male,CN,44.0,21,23303,10588.0,9794.0,37737,45,34.2,182,0.701925166,23520,1,1,15
Female,ID,51.0,20,16833,5936.0,10085.0,43629,31,30.21052632,129,0.607062963,16833,0,0,29
Female,CN,59.0,10,14967,1870.0,11378.0,38065,44,75.22222222,364,0.694951793,14967,0,0,15
Female,CN,30.0,19,16466,12336.0,5971.0,35269,3,39.16666667,175,0.7500008509999999,16466,0,0,15
Male,CN,40.0,18,22737,7436.0,10336.0,33287,144,32.41176471,131,0.7943521490000001,22737,0,1,15
Female,CN,48.0,24,19960,10744.0,12273.0,40875,115,21.56521739,73,0.646864832,19960,0,0,15
Male,CN,52.0,32,21625,14527.0,12811.0,31022,1,19.61290323,131,0.8520469340000001,21625,0,1,15
Male,CN,35.0,25,22027,14457.0,6670.0,31484,30,27.66666667,141,0.839501334,22027,0,1,15
Male,CN,46.0,27,14180,10197.0,10811.0,44854,112,20.15384615,95,0.589166407,14196,1,1,15
Female,CN,20.0,20,24039,7990.0,14841.0,39340,9,31.26315789,88,0.6715,24039,0,0,15
Female,CN,54.0,24,22450,6012.0,5433.0,34859,12,27.91304348,138,0.757712212,22450,0,0,15
Male,DE,48.0,29,23575,8271.0,11898.0,32356,64,20.78571429,105,0.816287551,23703,0,1,17
Male,CN,35.0,18,20179,7469.0,11373.0,32790,56,38.05882353,85,0.805436719,20179,0,1,15
Male,CN,55.0,33,17577,11261.0,7679.0,42315,17,21.875,91,0.623846626,18077,1,1,15
Female,CN,36.0,23,23949,3840.0,6200.0,30573,146,25.54545455,163,0.8630209659999999,23949,0,0,15
Male,CN,39.0,17,23508,12877.0,9479.0,34229,121,32.3125,244,0.770318443,23508,0,1,15
Male,US,65.0,3,28473,3820.0,8350.0,30408,297,55.5,61,0.8666666670000001,28473,0,1,80
Male,CN,49.0,23,22917,14905.0,5669.0,36843,102,27.59090909,128,0.715162175,22917,0,1,15
Male,CN,58.0,26,20904,10096.0,13442.0,41022,10,28.04,159,0.641984301,20904,0,1,15
Male,CN,36.0,28,18544,9549.0,8181.0,40946,33,22.92592593,69,0.643140233,18544,0,1,15
Male,CN,40.0,28,20761,9922.0,14252.0,38479,3,24.74074074,86,0.684270901,20761,0,1,15
Male,CN,46.0,33,22847,12903.0,10896.0,35699,34,21.65625,73,0.7374380229999999,23193,0,1,15
Female,CN,31.0,14,25567,9775.0,12971.0,27538,74,28.30769231,174,0.955714286,25567,0,0,15
Female,CN,37.0,30,22268,9087.0,12798.0,34465,4,23.82758621,121,0.763325403,22268,0,0,15
Male,CN,35.0,31,25358,10500.0,10590.0,33357,5,21.03333333,166,0.788652157,25358,0,1,15
Female,US,41.0,3,20936,2450.0,6800.0,36696,231,87.5,154,0.716666667,20936,0,0,80
Male,CN,36.0,27,18361,10229.0,11893.0,40046,114,23.0,88,0.656569195,18361,0,1,15
Male,CN,41.0,5,14995,8500.0,5000.0,37982,131,132.5,345,0.691996735,14995,0,1,15
Male,CN,47.0,22,26432,8456.0,14968.0,36276,122,27.0952381,89,0.723872533,26432,0,1,15
Female,CN,66.0,22,20569,10197.0,13080.0,38639,2,32.57142857,157,0.6795049040000001,20569,0,0,15
Male,CN,46.0,32,19865,13235.0,10645.0,35907,1,22.80645161,71,0.731119559,20173,1,1,15
Male,CN,45.0,13,16276,13947.0,2583.0,41356,109,48.91666667,298,0.634724828,16276,0,1,15
Male,CN,45.0,10,23996,8820.0,10232.0,36389,33,70.0,178,0.721211355,25496,1,1,15
Male,CN,54.0,11,14618,1985.0,11637.0,38312,106,34.6,101,0.6849081229999999,14618,0,1,15
Female,TH,42.0,22,18209,14430.0,10350.0,41382,9,28.47619048,108,0.633636364,18209,0,0,74
Male,CN,43.0,28,20494,11018.0,12217.0,40436,39,25.25925926,132,0.6472798989999999,20494,0,1,15
Male,CN,41.0,24,23728,10400.0,14040.0,33360,16,30.95652174,111,0.783333333,23728,0,1,15
Male,CN,37.0,29,25423,14702.0,12765.0,32869,130,15.89285714,94,0.795019015,25423,0,1,15
Female,CN,48.0,18,18055,3985.0,15061.0,37732,17,41.52941176,134,0.692313156,18055,0,0,15
Male,CN,44.0,23,22878,12220.0,11362.0,33120,58,30.45454545,74,0.788695652,24224,1,1,15
Female,CN,34.0,22,23796,9968.0,12996.0,40331,13,34.0,154,0.647506385,23796,0,0,15
Male,CN,51.0,25,20898,11037.0,13943.0,36522,4,29.875,88,0.714961119,20898,0,1,15
Male,CN,52.0,24,19077,13863.0,9481.0,36397,119,26.34782609,148,0.716762371,19077,0,1,15
Female,CN,41.0,30,21615,8680.0,15407.0,37329,23,20.10344828,92,0.6985895679999999,22415,1,0,15
Male,CN,48.0,29,23584,5866.0,14944.0,34165,14,24.60714286,140,0.763253915,24584,2,1,15
Male,CN,36.0,10,20394,9588.0,9315.0,31585,157,62.44444444,187,0.825449106,20394,0,1,15
Female,CN,48.0,28,16824,11321.0,8869.0,44740,18,25.96296296,135,0.582602593,16824,0,0,15
Female,CN,31.0,22,21997,9191.0,9708.0,32559,72,30.80952381,149,0.80055315,22797,1,0,15
Male,CN,43.0,20,24648,2368.0,1270.0,31102,129,23.52631579,112,0.837832937,24648,0,1,15
Female,CN,29.0,30,13431,9039.0,14144.0,45721,48,16.62068966,53,0.568921283,13431,0,0,15
Female,CN,36.0,26,24623,11585.0,13243.0,32542,17,22.92,107,0.798990535,24623,0,0,15
Male,CN,53.0,29,19303,12698.0,7299.0,34439,73,23.0,119,0.753500682,19303,0,1,15
Male,CN,45.0,31,18844,2940.0,7824.0,42436,8,22.93333333,68,0.611488359,18844,0,1,15
Male,CN,34.0,21,20447,12874.0,9380.0,34211,136,27.2,91,0.758488498,20447,0,1,15
Female,CN,33.0,4,15184,0.0,11450.0,40544,48,81.0,189,0.64,15184,0,0,15
Male,CN,45.0,21,19714,14763.0,9095.0,33278,68,32.25,128,0.7796751609999999,19714,0,1,15
Female,CN,43.0,25,21657,11772.0,10976.0,44814,32,27.95833333,71,0.578953675,21657,0,0,15
Female,CN,45.0,22,21002,9642.0,14218.0,37622,13,27.0,91,0.6895478709999999,21160,1,0,15
Male,CN,29.0,18,23922,9467.0,13019.0,35002,5,37.52941176,83,0.7410842240000001,23922,0,1,15
Male,HK,47.0,26,21973,13811.0,9695.0,30952,46,26.8,129,0.8376340790000001,22427,1,1,27
Male,CN,54.0,10,28023,13545.0,3423.0,33989,256,49.44444444,94,0.762556415,28023,0,1,15
Male,CN,62.0,32,18806,11946.0,11378.0,41371,8,21.90322581,115,0.6264243070000001,18806,0,1,15
Male,CN,54.0,30,17747,6642.0,3491.0,41428,106,20.93103448,87,0.62541542,17747,0,1,15
Male,US,34.0,12,19574,13542.0,0.0,33194,427,19.45454545,74,0.780290113,19574,0,1,80
Female,CN,47.0,29,24932,13034.0,8732.0,29856,58,23.82142857,109,0.867510718,26224,2,0,15
Female,CN,36.0,21,25114,12830.0,13479.0,28456,20,34.55,183,0.910049199,25114,0,0,15
Male,CN,47.0,25,20942,9219.0,12975.0,43952,47,28.04166667,104,0.589185475,22442,1,1,15
Male,CN,44.0,21,19613,7530.0,9056.0,31333,24,33.95,141,0.8264708140000001,19613,0,1,15
Male,CN,44.0,12,21123,9095.0,10185.0,31803,104,42.90909091,129,0.813962519,21123,0,1,15
Female,CN,28.0,26,23064,9030.0,8743.0,30662,5,28.36,77,0.8440639879999999,23064,0,0,15
Male,CN,51.0,23,21279,14938.0,6551.0,33099,12,31.63636364,102,0.7817571529999999,21279,0,1,15
Male,CN,54.0,27,17730,6276.0,6294.0,45735,93,23.34615385,176,0.565601399,17730,0,1,15
Male,CN,37.0,30,23440,14909.0,8636.0,30692,74,22.34482759,88,0.8427951909999999,23440,0,1,15
Female,US,43.0,5,14914,2900.0,5584.0,39323,304,63.25,228,0.6577244870000001,14914,0,0,80
Male,CN,38.0,20,22244,1456.0,15785.0,31856,38,31.36842105,251,0.811523732,22244,0,1,15
Male,CN,47.0,17,19425,8183.0,12211.0,43024,14,44.0,210,0.600411398,19925,1,1,15
Female,CN,38.0,18,24508,11146.0,10837.0,30751,2,42.82352941,151,0.83956977,24508,0,0,15
Male,CN,42.0,29,20771,13843.0,10989.0,37305,73,22.64285714,119,0.691840772,20771,0,1,15
Female,CN,59.0,20,22021,9523.0,12801.0,31361,79,32.94736842,216,0.82259845,22021,0,0,15
Male,CN,46.0,19,23646,12010.0,11112.0,31382,5,39.44444444,175,0.821821108,23646,0,1,15
Male,CN,38.0,29,23581,10302.0,2662.0,32465,10,22.85714286,113,0.7940289540000001,23581,1,1,15
Male,CN,37.0,16,20995,7792.0,10572.0,32483,30,46.46666667,216,0.793549857,24509,2,1,15
Male,CN,42.0,23,20813,1390.0,14885.0,35079,10,31.0,217,0.7348128509999999,20813,0,1,15
Male,CN,31.0,18,24663,9344.0,13334.0,31892,17,41.35294118,146,0.8076536440000001,24663,0,1,15
Male,CN,39.0,11,24237,10768.0,9397.0,29225,110,55.0,138,0.881226689,24237,0,1,15
Female,CN,55.0,27,22123,13399.0,9266.0,32014,70,23.69230769,100,0.804437121,22123,0,0,15
Female,CN,32.0,17,18818,7456.0,13533.0,34905,100,30.0625,134,0.737801461,19534,1,0,15
Female,CN,54.0,11,25927,14017.0,1514.0,38108,59,65.3,192,0.6757268809999999,25927,0,0,15
Male,HK,47.0,28,22522,7983.0,7411.0,36746,29,25.18518519,104,0.70071518,22522,0,1,27
Female,CN,33.0,13,21496,4707.0,14013.0,32890,131,47.0,148,0.7827628459999999,23467,1,0,15
Female,CN,40.0,25,22225,10427.0,14315.0,35581,76,16.95833333,85,0.723499902,22658,0,0,15
Male,CN,54.0,21,21819,7140.0,14658.0,41075,1,34.25,270,0.626722337,21819,0,1,15
Male,CN,45.0,15,20679,6612.0,15826.0,31037,150,20.92857143,91,0.829371395,20679,0,1,15
Male,CN,40.0,29,20112,12914.0,12360.0,40461,7,24.71428571,93,0.63602259,20112,0,1,15
Male,CN,48.0,29,23714,11948.0,11029.0,34355,23,24.89285714,102,0.748851987,23714,0,1,15
Male,CN,34.0,20,22921,14055.0,5489.0,33737,44,34.47368421,204,0.762235824,22921,0,1,15
Male,CN,60.0,23,18332,7768.0,15317.0,39017,120,27.72727273,156,0.659066561,18332,0,1,15
Male,CN,54.0,24,24996,11235.0,11572.0,29542,6,31.04347826,122,0.8703131140000001,24996,0,1,15
Male,CN,37.0,31,22425,8592.0,14713.0,30423,11,17.6,93,0.844863754,22772,0,1,15
Male,CN,46.0,26,21666,7886.0,13378.0,38539,19,28.4,175,0.666721762,21666,0,1,15
Male,CN,48.0,29,19390,10469.0,7718.0,37159,6,25.5,126,0.691046853,19543,1,1,15
Male,CN,41.0,27,20776,12491.0,10396.0,36423,4,27.0,154,0.704414793,20776,0,1,15
Female,CN,33.0,23,19717,7298.0,15696.0,41349,251,10.90909091,46,0.620262642,19920,1,0,15
Female,FR,35.0,3,19930,5750.0,6150.0,30408,290,45.5,81,0.843333333,19930,0,0,23
Male,CN,34.0,27,23222,14246.0,9693.0,33777,25,26.61538462,124,0.7589560940000001,23222,0,1,15
Male,AU,48.0,5,14995,3100.0,10050.0,37920,111,88.25,99,0.6759999999999999,14995,0,1,5
Male,CN,47.0,11,22525,12467.0,10036.0,27006,107,58.0,93,0.948697697,22525,0,1,15
Male,CN,54.0,22,17352,13152.0,10032.0,37928,22,32.0,116,0.675267085,17352,0,1,15
Male,CN,55.0,11,22571,8528.0,10876.0,31144,18,61.8,235,0.822067172,26220,1,1,15
Male,CN,35.0,31,24686,5135.0,15450.0,36525,11,22.4,101,0.7009045859999999,24686,0,1,15
Male,CN,41.0,32,21881,13185.0,12805.0,31633,28,22.67741935,63,0.808834761,21881,1,1,15
Male,CN,37.0,21,18436,7971.0,9942.0,40393,208,19.0,72,0.633214913,18736,1,1,15
Male,CN,46.0,10,19593,9088.0,6776.0,37475,105,41.33333333,252,0.6820792529999999,19593,0,1,15
Female,CN,65.0,26,22784,11814.0,11366.0,33653,143,23.52,145,0.759437197,22784,0,0,15
Female,CN,58.0,26,17169,7904.0,11750.0,38412,69,24.28,118,0.6652928770000001,17849,1,0,15
Male,CN,38.0,30,20611,12087.0,10510.0,42293,9,24.51724138,99,0.603947225,20611,0,1,15
Female,CN,43.0,17,23054,10737.0,9690.0,30399,144,32.5,88,0.839779598,23271,1,0,15
Male,CN,48.0,25,23411,9135.0,14470.0,30534,65,24.91666667,187,0.835912425,23411,1,1,15
Male,CN,50.0,24,22948,13694.0,8217.0,33730,31,29.39130435,175,0.7564201009999999,22948,0,1,15
Female,CN,40.0,17,18318,10729.0,8515.0,43696,90,37.5625,170,0.5834046589999999,18318,0,0,15
Male,CN,67.0,16,24543,14440.0,8158.0,25771,11,44.26666667,133,0.988815723,24543,0,1,15
Male,CN,67.0,25,18890,9136.0,13739.0,39845,180,22.95833333,94,0.639326641,18890,0,1,15
Male,CN,42.0,17,15383,5705.0,11027.0,38207,71,28.3125,136,0.6666890879999999,16845,1,1,15
Male,CN,56.0,23,20069,10645.0,10699.0,40892,19,31.22727273,84,0.622852636,20069,0,1,15
Male,CN,41.0,20,21212,1680.0,993.0,33559,20,36.84210526,96,0.758771715,21212,0,1,15
Male,CN,38.0,20,16484,5234.0,10846.0,44146,17,25.73684211,153,0.576792008,16484,0,1,15
Male,SG,45.0,14,23238,7676.0,14283.0,27715,46,46.69230769,254,0.918451019,23238,0,1,69
Male,TW,53.0,32,21898,11230.0,13427.0,37106,17,21.16129032,167,0.6853322909999999,21898,0,1,77
Male,CN,40.0,17,19990,7577.0,10846.0,38097,100,32.375,149,0.667486679,21961,1,1,15
Male,CN,41.0,24,17584,9147.0,4576.0,38967,34,30.2173913,147,0.652305027,17584,0,1,15
Male,CN,37.0,20,17666,9072.0,12831.0,39567,60,28.89473684,74,0.642380014,17666,0,1,15
Male,CN,52.0,27,22204,10241.0,14192.0,33803,11,27.26923077,98,0.75183534,22204,0,1,15
Male,CN,38.0,23,23066,14575.0,8980.0,29435,49,30.90909091,163,0.86330321,24566,1,1,15
Female,CN,22.0,4,27890,12400.0,6800.0,30420,37,131.3333333,218,0.835004602,27890,0,0,15
Male,CN,38.0,19,21398,4473.0,5019.0,36066,3,40.0,159,0.704276604,21398,0,1,15
Male,CN,40.0,30,23581,13632.0,10681.0,32303,166,19.10344828,119,0.785997895,23581,0,1,15
Male,CN,46.0,15,24021,9130.0,12593.0,27179,11,47.42857143,430,0.934041355,24021,0,1,15
Male,CN,40.0,23,21736,6943.0,13959.0,37955,5,27.95454545,178,0.668628639,23707,1,1,15
Male,CN,59.0,22,20391,6802.0,15597.0,36129,149,23.61904762,147,0.702419109,20391,0,1,15
Male,CN,44.0,12,20008,10157.0,9159.0,37958,21,60.63636364,100,0.668467253,20008,0,1,15
Male,CN,41.0,21,20475,11587.0,10263.0,32932,43,30.45,136,0.7703695490000001,20475,0,1,15
Female,CN,34.0,15,16168,9256.0,8596.0,44739,15,49.35714286,156,0.56704866,16168,0,0,15
Male,CN,55.0,20,21593,9750.0,8441.0,32069,170,27.15789474,143,0.7908123109999999,21593,0,1,15
Male,CN,31.0,22,18564,6929.0,12191.0,39525,7,32.85714286,126,0.6406127770000001,18564,0,1,15
Male,CN,46.0,17,24421,10533.0,12161.0,28316,64,39.375,122,0.89326847,24421,0,1,15
Male,CN,53.0,30,15041,4133.0,5844.0,41567,10,24.72413793,115,0.608330406,15041,0,1,15
Male,CN,47.0,33,21493,11467.0,10511.0,34551,119,18.71875,67,0.731818182,21493,0,1,15
Male,CN,49.0,20,23189,6786.0,8318.0,30103,8,36.42105263,144,0.839833904,23189,0,1,15
Male,CN,32.0,28,24891,11362.0,10765.0,30502,11,24.44444444,140,0.828637466,26588,1,1,15
Male,CN,30.0,25,19303,12422.0,6616.0,39573,15,29.83333333,133,0.63845804,19803,1,1,15
Male,CN,43.0,24,16046,6479.0,14494.0,40241,37,28.30434783,136,0.627453095,16046,0,1,15
Female,CN,54.0,29,20314,9563.0,6001.0,35954,87,22.64285714,67,0.702217278,20314,0,0,15
Female,CN,39.0,17,20442,13857.0,7609.0,31055,147,26.4375,110,0.812908066,21702,2,0,15
Male,CN,41.0,21,19082,3633.0,11088.0,42045,25,34.75,112,0.600360566,19082,0,1,15
Male,CN,47.0,33,19379,11340.0,12010.0,39667,14,21.4375,86,0.636298939,19687,1,1,15
Male,CN,49.0,13,25239,14477.0,3327.0,28945,19,55.58333333,190,0.8716054590000001,25239,0,1,15
Male,KR,54.0,25,22771,7470.0,9481.0,30299,33,23.66666667,94,0.8325647709999999,22771,0,1,39
Female,CN,27.0,13,20111,5715.0,14273.0,35622,78,52.16666667,223,0.7079602490000001,20603,1,0,15
Male,CN,45.0,25,23330,12461.0,12191.0,33594,20,25.83333333,96,0.750654284,23330,0,1,15
Male,CN,28.0,18,23571,0.0,6704.0,30465,4,20.17647059,37,0.827180699,23571,0,1,15
Female,CN,39.0,2,25590,0.0,14400.0,24464,81,9.0,9,1.03,25590,0,0,15
Male,CN,47.0,19,18384,8819.0,11436.0,39235,11,39.11111111,139,0.642198037,18384,0,1,15
Male,CN,44.0,26,23407,10403.0,12103.0,31948,21,28.16,116,0.78802022,23407,0,1,15
Male,CN,63.0,23,19436,13488.0,6510.0,36306,241,21.18181818,58,0.693230595,19436,0,1,15
Male,CN,36.0,19,20519,7329.0,11396.0,37228,130,32.5,155,0.67596191,21011,1,1,15
Male,CN,50.0,21,22362,9063.0,12861.0,37181,16,35.4,149,0.6766539359999999,22362,0,1,15
Male,CN,48.0,30,23250,12566.0,12195.0,30656,19,22.89655172,106,0.820018267,24890,1,1,15
Male,CN,40.0,20,23371,9196.0,12266.0,27344,75,28.36842105,90,0.919232373,23371,0,1,15
Male,CN,59.0,16,18315,7703.0,11905.0,44531,5,42.26666667,177,0.564269834,18315,0,1,15
Female,CN,40.0,24,20871,12141.0,11509.0,35554,5,29.2173913,122,0.706591382,20871,0,0,15
Female,CN,44.0,29,19226,13253.0,9644.0,43857,5,25.42857143,167,0.572595709,19726,1,0,15
Female,CN,47.0,24,17650,4984.0,3971.0,36176,153,22.26086957,196,0.6941325740000001,17650,0,0,15
Male,CN,46.0,6,16426,10180.0,1190.0,43830,345,65.2,109,0.572808579,16426,0,1,15
Female,CN,41.0,24,20075,13133.0,7171.0,39096,29,29.91304348,172,0.641906333,20075,2,0,15
Female,CN,39.0,23,23115,6350.0,15309.0,38343,12,30.5,147,0.654475654,23115,0,0,15
Male,CN,59.0,19,15158,6839.0,6870.0,43564,78,35.55555556,110,0.576021256,15158,0,1,15
Male,UK,43.0,22,23310,11889.0,7414.0,23795,68,30.71428571,125,1.054137844,23310,0,1,79
Male,CN,47.0,20,23019,9455.0,11957.0,33550,65,32.52631579,113,0.746576155,24990,1,1,15
Male,CN,59.0,30,24954,11803.0,12310.0,31555,38,22.13793103,99,0.793500555,24954,0,1,15
Male,CN,47.0,28,20750,9762.0,10333.0,35577,73,22.77777778,67,0.703668662,20750,0,1,15
Male,CN,47.0,20,21255,14276.0,7753.0,28616,121,31.89473684,186,0.874201845,21755,1,1,15
Male,CN,51.0,21,24682,12811.0,10535.0,26624,81,31.95,72,0.939092172,24682,0,1,15
Male,CN,59.0,22,21021,5980.0,9772.0,32456,10,33.38095238,148,0.7701167729999999,21021,0,1,15
Male,CN,48.0,32,21732,8627.0,14393.0,39272,16,19.83870968,89,0.636440212,21732,0,1,15
Male,JP,47.0,13,25833,10628.0,12769.0,31472,181,33.66666667,146,0.79341923,26109,1,1,35
Male,CN,55.0,18,22587,6627.0,9363.0,24446,97,37.29411765,166,1.021077477,22587,0,1,15
Male,CN,66.0,15,20416,6467.0,11375.0,35775,8,48.0,266,0.697692523,20416,0,1,15
Male,CN,47.0,10,23649,7809.0,7994.0,33624,6,78.33333333,233,0.742221033,23649,0,1,15
Male,CN,33.0,19,18019,3828.0,12007.0,39228,87,34.0,237,0.636092077,18019,0,1,15
Male,CN,47.0,22,21285,10191.0,12284.0,32940,2,32.95238095,160,0.757474196,21470,1,1,15
Male,CN,35.0,21,22320,11584.0,12915.0,26673,22,34.15,158,0.935331234,22320,0,1,15
Male,CN,52.0,19,413,9656.0,11160.0,29113,41,33.72222222,109,0.8564541609999999,413,0,1,15
Male,CN,48.0,26,21344,12803.0,8128.0,39461,28,24.12,126,0.63179443,21344,0,1,15
Female,CN,40.0,20,18299,3814.0,15234.0,41672,12,27.68421053,95,0.597942263,18299,0,0,15
Male,CN,49.0,23,20074,14199.0,10049.0,31269,26,30.0,136,0.796705043,20074,0,1,15
Male,TH,36.0,29,15776,3090.0,15482.0,45194,33,23.14285714,232,0.551208568,17216,0,1,74
Male,HK,46.0,14,22164,6788.0,15000.0,27069,133,40.23076923,154,0.920285197,22164,0,1,27
Male,CN,54.0,17,17792,6506.0,14191.0,45013,90,37.8125,122,0.553381912,17792,0,1,15
Male,CN,57.0,25,20770,9214.0,12125.0,34011,57,24.125,87,0.731883508,20770,0,1,15
Male,CN,28.0,10,18981,12564.0,5154.0,37831,216,45.0,133,0.657636594,18981,0,1,15
Male,CN,41.0,19,22126,7947.0,9004.0,32957,10,34.11111111,185,0.754654246,22626,1,1,15
Male,CN,38.0,19,20185,10414.0,6866.0,34416,178,28.27777778,100,0.7226409229999999,20185,0,1,15
Male,KR,57.0,16,13184,12000.0,9000.0,37152,41,31.86666667,143,0.669375,14008,2,1,39
Male,CN,48.0,33,19353,12733.0,10510.0,37853,39,18.5625,110,0.656882149,19353,0,1,15
Male,CN,41.0,22,22931,7378.0,14860.0,33611,3,28.47619048,138,0.73952099,22931,0,1,15
Female,CN,35.0,18,19621,12615.0,8509.0,35583,32,40.23529412,144,0.697650845,19621,0,0,15
Male,CN,46.0,18,19451,6094.0,10635.0,43726,36,30.41176471,92,0.567647853,19451,0,1,15
Male,CN,37.0,9,19462,4863.0,13518.0,33894,86,41.125,104,0.732296572,19462,0,1,15
Female,CN,35.0,17,19097,11914.0,4610.0,32816,168,27.25,134,0.7558453190000001,19097,0,0,15
